decision,step_count,x,z,angle,speed,d,phi,v,tile,d_stop,sigma_stop,duck_threat,hold_steps,duck_x,duck_z,duck_vel,duck_active,crossings,action,wheel_l,wheel_r,r_progress,r_lateral,r_heading,r_time,r_pedestrian,r_stagnation,r_stop_approach,r_steering,r_events,r_total,cumulative_return,terminated,truncated,reason
66,396,1.4044045753302343,1.0167494602659264,-1.6184070936808594,0.10200008664006616,-0.05890457533023441,0.0476107668859638,0.10200008664006616,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10188450233677844,-0.00693949798967052,-0.0011333925617347937,-0.01,0.0,0.0,0.0,0.0,0.0,0.08381161178537314,3.9435643140881362,false,false,in_progress
67,402,1.4035807876769284,1.0394008375768664,-1.5997010277538326,0.14600003700017544,-0.05808078767692848,0.02890470095893607,0.14600003700017544,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.14593905106410995,-0.006746755794344895,-0.0004177408687627599,-0.01,0.0,0.0,0.0,0.0,0.0,0.1287745544010023,4.072338868489139,false,false,in_progress
68,408,1.4026586526412719,1.0775045587533776,-1.591774280330301,0.21251021529942526,-0.057158652641271956,0.020977953535405762,0.21251021529942526,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.21246345684718923,-0.006534223143531171,-0.00022003726726682154,-0.01,0.0,0.0,0.0,0.0,0.0,0.19570919643639123,4.26804806492553,false,false,in_progress
69,414,1.4017924467984888,1.1229839362138132,-1.5884152990799631,0.23478433840924887,-0.05629244679848888,0.017618972285068302,0.23478433840924887,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.2347478975140067,-0.0063376791331214025,-0.00015521409219100248,-0.01,0.0,0.0,0.0,0.0,0.0,0.2182550042886943,4.486303069214224,false,false,in_progress
70,420,1.4009865102422159,1.1709338997480812,-1.5869919214400212,0.24224389641035782,-0.05548756079652197,0.014238649980831289,0.24224389641035782,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.2422193406640073,-0.006157738806295444,-0.00010136957663831343,-0.01,0.0,0.0,0.0,0.0,0.0,0.22596023228107354,4.712263301495297,false,false,in_progress
71,426,1.400213218165228,1.2197114042125392,-1.5863887612093166,0.24474208712063794,-0.05809112385267922,-0.12880931125759623,0.24474208712063794,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,FAST_STRAIGHT,0.4099999964237213,0.4099999964237213,0.242714532240917,-0.006749157340934633,-0.008295919333328154,-0.01,0.0,0.0,0.0,0.0,0.0,0.2176694555666542,4.929932757061952,false,false,in_progress
72,432,1.3994902288430302,1.2664997116113947,-1.586133170385283,0.20157872708706756,-0.06785409868337798,-0.3095435910397911,0.20157872708706756,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1919982348918436,-0.009208357416267195,-0.04790861737690473,-0.01,0.0,0.0,0.0,0.0,0.0,0.12488126009867169,5.0548140171606235,false,false,in_progress
73,438,1.3989816412557112,1.297933882804183,-1.5933348629265804,0.13534858781662706,-0.0789514399731282,-0.4144022999576428,0.13534858781662706,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.12389229674200376,-0.012466659747660931,-0.08586463310509207,-0.01,0.0,0.0,0.0,0.0,0.0,0.015561003889250755,5.070375021049874,false,false,in_progress
74,444,1.397814111419966,1.3219984837313445,-1.6542333226293866,0.11316761697696506,-0.08920338423627934,-0.4533094263724455,0.11316761697696506,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10173799181049108,-0.01591448751841058,-0.10274471801905778,-0.01,0.0,0.0,0.0,0.0,0.0,-0.02692121372697729,5.043453807322897,false,false,in_progress
75,450,1.3950663340284326,1.343453597133145,-1.746163581530476,0.10573907546632003,-0.09864789482917402,-0.44361560747875395,0.10573907546632003,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09550413809852844,-0.019462814308455558,-0.09839740359937195,-0.01,0.0,0.0,0.0,0.0,0.0,-0.032356079809299075,5.011097727513598,false,false,in_progress
76,456,1.3903828140864325,1.3637245904894735,-1.8512436515838475,0.10325121462883667,-0.10744018395447047,-0.42310284880542076,0.10325121462883667,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09414645312271916,-0.02308678625634091,-0.08950801033363137,-0.01,0.0,0.0,0.0,0.0,0.0,-0.02844834346725312,4.982649384046345,false,false,in_progress
77,462,1.3836254437294488,1.3831089074327592,-1.9618959906582902,0.10241801224995167,-0.11560049132291342,-0.3903922694020876,0.10241801224995167,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09471206589326508,-0.02672694718819796,-0.07620306200445608,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01821794329938895,4.9644314407469565,false,false,in_progress
78,468,1.3747833330593853,1.4015325760045092,-2.0749095942165807,0.10213896505058741,-0.12309952716799999,-0.35536781852479815,0.10213896505058741,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09575717698862529,-0.030306987177970333,-0.06314314322153694,-0.01,0.0,0.0,0.0,0.0,0.0,-0.007692953410881989,4.956738487336074,false,false,in_progress
79,474,1.3639263780941926,1.4188088831668328,-2.188923790162208,0.10204550878345753,-0.12988868405014148,-0.31845203182871656,0.10204550878345753,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09691478505961353,-0.03374214048855496,-0.05070584828791895,-0.01,0.0,0.0,0.0,0.0,0.0,0.002466796283139611,4.959205283619214,false,false,in_progress
80,480,1.3511770351785675,1.434726572849048,-2.303361989912766,0.10201420881991143,-0.13591271492886903,-0.2793460416364981,0.10201420881991143,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09805972573261777,-0.036944532158672036,-0.039017105488990074,-0.01,0.0,0.0,0.0,0.0,0.0,0.012098088084955662,4.9713033717041695,false,false,in_progress
81,486,1.3366944618002583,1.4490803476930296,-2.4179798624540334,0.10200372582984987,-0.14111289176806055,-0.2375368302691187,0.10200372582984987,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.09913951522181123,-0.03982569644628874,-0.028211872867150056,-0.01,0.0,0.0,0.0,0.0,0.0,0.021101945908372437,4.992405317612542,false,false,in_progress
82,492,1.3206656871152962,1.461682181695751,-2.532673871839701,0.10200021480354893,-0.14542733852601444,-0.1925254728816087,0.10200021480354893,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10011567372587074,-0.04229822158152001,-0.018533028854143523,-0.01,0.0,0.0,0.0,0.0,0.0,0.029284423290207202,5.021689740902749,false,false,in_progress
83,498,1.3033001742128218,1.472366314329628,-2.6474001444247786,0.1019990388434326,-0.1487907324902236,-0.1439235396568144,0.1019990388434326,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10094445781772701,-0.044277364149954555,-0.010356992633673314,-0.01,0.0,0.0,0.0,0.0,0.0,0.036310101034099145,5.057999841936848,false,false,in_progress
84,504,1.2848258086695574,1.4809920971170223,-2.762140088630271,0.10199864496402258,-0.1511341628401762,-0.09148331737424643,0.10199864496402258,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10157211916679325,-0.04568307035480179,-0.00418459867889855,-0.01,0.0,0.0,0.0,0.0,0.0,0.04170445013309291,5.099704292069941,false,false,in_progress
85,510,1.265485389048513,1.487445984001083,-2.8768858262229093,0.10199851303226298,-0.1523855813966935,-0.03509405779174954,0.10199851303226298,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10193570915655646,-0.046442730835216606,-0.0006157964461453283,-0.01,0.0,0.0,0.0,0.0,0.0,0.04487718187519452,5.144581473945135,false,false,in_progress
86,516,1.2455332303042452,1.4916430345852558,-2.9916340187794517,0.10199846883910955,-0.15247105272571215,0.025238085524042966,0.10199846883910955,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10196598604199193,-0.04649484383857379,-0.0003184804804594535,-0.01,0.0,0.0,0.0,0.0,0.0,0.04515266172295869,5.189734135668094,false,false,in_progress
87,522,1.2252349615144438,1.4935852230303475,-3.0923979185619563,0.10199934980275802,-0.1513739504279398,0.07543074909847935,0.10199934980275802,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1017093095207978,-0.045828145736320755,-0.002844898954778872,-0.01,0.0,0.0,0.0,0.0,0.0,0.043036264829698176,5.232770400497793,false,false,in_progress
88,528,1.2048420363750252,1.4940477211012246,-3.13902915133081,0.10199988528287554,-0.14982120449892436,0.07068050114528557,0.10199988528287554,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10174520922503347,-0.04489278663501702,-0.0024978666210743574,-0.01,0.0,0.0,0.0,0.0,0.0,0.04435455596894208,5.277124956466735,false,false,in_progress
89,534,1.1844431322840174,1.4938707750120068,3.1243960413678065,0.10199998066816203,-0.14858384835519156,0.0473685397826913,0.10199998066816203,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10188556937843202,-0.04415431998407712,-0.0011218892805722042,-0.01,0.0,0.0,0.0,0.0,0.0,0.04660936011378269,5.323734316580517,false,false,in_progress
90,540,1.1640481090590304,1.4934228575896689,3.1160226379401825,0.10199999753858029,-0.14792285758966894,0.025570015649608875,0.10199999753858029,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10196665424545313,-0.04376234359498696,-0.0003269128501606214,-0.01,0.0,0.0,0.0,0.0,0.0,0.04787739780030555,5.371611714380823,false,false,in_progress
91,546,1.1436558820686338,1.4928601359836802,3.112474384966787,0.10200000048167902,-0.14736013598368025,0.02911826862300562,0.10200000048167902,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10195676198472155,-0.04343001935425747,-0.00042393678380075675,-0.01,0.0,0.0,0.0,0.0,0.0,0.048102805846663314,5.419714520227486,false,false,in_progress
92,552,1.1232650467622425,1.4922487711400025,3.1109708029081853,0.10200000098126773,-0.14674877114000284,0.030621850681608047,0.10200000098126773,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10195218213292086,-0.04307040366220186,-0.0004688488695833496,-0.01,0.0,0.0,0.0,0.0,0.0,0.04841292960113564,5.468127449828621,false,false,in_progress
93,558,1.102874838310877,1.4916167946755194,3.1103336558321732,0.10200000106130751,-0.14611679467551952,0.0312589977576214,0.10200000106130751,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1019501717464614,-0.042700235372495864,-0.0004885624704054898,-0.01,0.0,0.0,0.0,0.0,0.0,0.04876137390356004,5.516888823732182,false,false,in_progress
94,564,1.082484902156919,1.4909760841840087,3.110063662987986,0.10200000107243334,-0.1454760841840088,0.031528990601806646,0.10200000107243334,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194930733190007,-0.04232658213902564,-0.0004970386241844059,-0.01,0.0,0.0,0.0,0.0,0.0,0.04912568656869002,5.566014510300872,false,false,in_progress
95,570,1.0620950825865887,1.4903316726617197,3.1099492527699115,0.10200000107335161,-0.1448316726617198,0.03164340081988169,0.10200000107335161,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.1019489387881824,-0.041952426811983114,-0.0005006524077238447,-0.01,0.0,0.0,0.0,0.0,0.0,0.04949585956847544,5.615510369869347,false,false,in_progress
96,576,1.0417053126337723,1.4896856928241964,3.109900771122039,0.10200000107315221,-0.14418569282419647,0.03169188246775532,0.10200000107315221,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194878221361034,-0.04157902803038708,-0.0005021877071750084,-0.01,0.0,0.0,0.0,0.0,0.0,0.04986756647604825,5.665377936345395,false,false,in_progress
97,582,1.021315563745091,1.489039048409907,3.1098802268890156,0.10200000107299513,-0.14353904840990683,0.03171242670077644,0.10200000107299513,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194871579234176,-0.041206916836843153,-0.0005028390036260592,-0.01,0.0,0.0,0.0,0.0,0.0,0.050238959951872546,5.715616896297268,false,false,in_progress
98,588,1.0009258237893197,1.488392122379553,3.1098715212131762,0.10200000107292471,-0.14289212237955318,0.03172113237661554,0.10200000107292471,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194868763316063,-0.0408363172762664,-0.0005031151196273835,-0.01,0.0,0.0,0.0,0.0,0.0,0.050609255237266844,5.766226151534535,false,false,in_progress
99,594,0.9805360876200991,1.4877450770148086,3.109867832158845,0.10200000107289661,-0.1422450770148087,0.031724821430947986,0.10200000107289661,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194867569830031,-0.04046732386989772,-0.0005032321474127683,-0.01,0.0,0.0,0.0,0.0,0.0,0.050978119680989815,5.817204271215525,false,false,in_progress
100,600,0.9601463530557575,1.4870979810787954,3.1098662689118197,0.10200000107288822,-0.1415979810787955,0.03172638467797336,0.10200000107288822,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194867064045506,-0.04009997649118186,-0.0005032817423673714,-0.01,0.0,0.0,0.0,0.0,0.0,0.05134541240690582,5.8685496836224305,false,false,in_progress
101,606,0.9397566191714731,1.4864508637147829,3.109865606481548,0.10200000107288651,-0.14095086371478294,0.03172704710824633,0.10200000107288651,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866849710577,-0.03973429196388663,-0.0005033027591044409,-0.01,0.0,0.0,0.0,0.0,0.0,0.05171107377411469,5.920260757396545,false,false,in_progress
102,612,0.9193668855755128,1.4858037372661639,3.1098653257748796,0.1020000010728838,-0.14030373726616396,0.03172732781491431,0.1020000010728838,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866758884008,-0.03937027738170553,-0.0005033116651375176,-0.01,0.0,0.0,0.0,0.0,0.0,0.05207507854199702,5.972335835938543,false,false,in_progress
103,618,0.8989771521014055,1.485156606978203,3.1098652068246486,0.10200000107288444,-0.13965660697820304,0.03172744676514352,0.10200000107288444,0,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866720395933,-0.039007935745328536,-0.0005033154391175079,-0.01,0.0,0.0,0.0,0.0,0.0,0.05243741601951329,6.024773251958056,false,false,in_progress
104,624,0.878587418672291,1.4845094752726187,3.1098651850538426,0.10200000107288257,-0.13900947527261875,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.03864726843113761,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.052798082572527126,6.077571334530583,false,false,in_progress
105,630,0.858197685245588,1.4838623434910505,3.1098651850538426,0.10200000107288257,-0.1383623434910506,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.03828827619267094,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.05315707481099379,6.130728409341576,false,false,in_progress
106,636,0.8378079518188851,1.4832152117094823,3.1098651850538426,0.10200000107288257,-0.13771521170948242,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.03793095907237513,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.053514391931289616,6.184242801272866,false,false,in_progress
107,642,0.8174182183921822,1.4825680799279142,3.1098651850538426,0.10200000107288257,-0.13706807992791425,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.037575317070250185,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.053870033933414545,6.23811283520628,false,false,in_progress
108,648,0.7970284849654793,1.481920948146346,3.1098651850538426,0.10200000107288257,-0.1364209481463461,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.0372213501862961,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.05422400081736863,6.292336836023649,false,false,in_progress
109,654,0.7766387515387764,1.4812738163647778,3.1098651850538426,0.10200000107288257,-0.13577381636477792,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.03686905842051287,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.054576292583151866,6.346913128606801,false,false,in_progress
110,660,0.7562490181120735,1.4806266845832097,3.1098651850538426,0.10200000107288257,-0.13512668458320976,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.03651844177290051,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.05492690923076423,6.401840037837565,false,false,in_progress
111,666,0.7358592846853705,1.4799795528016415,3.1098651850538426,0.10200000107288257,-0.1344795528016416,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.03616950024345902,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.05527585076020571,6.45711588859777,false,false,in_progress
112,672,0.7154695512586676,1.4793324210200733,3.1098651850538426,0.10200000107288257,-0.13383242102007342,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.03582223383218838,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.055623117171476354,6.512739005769247,false,false,in_progress
113,678,0.6950798178319647,1.4786852892385052,3.1098651850538426,0.10200000107288257,-0.13318528923850526,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.03547664253908861,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.055968708464576127,6.568707714233823,false,false,in_progress
114,684,0.6746900844052618,1.478038157456937,3.1098651850538426,0.10200000107288257,-0.1325381574569371,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.0351327263641597,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.05631262463950503,6.625020338873328,false,false,in_progress
115,690,0.6543003509785589,1.4773910256753688,3.1098651850538426,0.10200000107288257,-0.13189102567536892,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.03479048530740165,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.056654865696263094,6.681675204569591,false,false,in_progress
116,696,0.633910617551856,1.4767438938938007,3.1098651850538426,0.10200000107288257,-0.13124389389380076,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.03444991936881446,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.056995431634850276,6.738670636204441,false,false,in_progress
117,702,0.613520884125153,1.4760967621122325,3.1098651850538426,0.10200000107288257,-0.1305967621122326,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.03411102854839814,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.05733432245526659,6.796004958659708,false,false,in_progress
118,708,0.5931311506984501,1.4754496303306643,3.1098651850538426,0.10200000107288257,-0.12994963033066442,0.031727468535949745,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10194866713351458,-0.033773812846152676,-0.0005033161298498405,-0.01,0.0,0.0,0.0,0.0,0.0,0.05767153815751206,6.85367649681722,false,false,in_progress
119,714,0.5727414172717472,1.4748024985490962,3.1098651850538426,0.10200000107288257,-0.12946184461235793,0.005681255888242103,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10199835496720097,-0.03352073842086862,-1.6138334233842782e-5,-0.01,0.0,0.0,0.0,0.0,0.0,0.05846147821209851,6.912137975029319,false,false,in_progress
120,720,0.5523516838450443,1.474155366767528,3.1098651850538426,0.10200000107288257,-0.12982165118686087,-0.04151653486831721,0.10200000107288257,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10191210894141077,-0.03370732223376595,-0.0008618113337360994,-0.01,0.0,0.0,0.0,0.0,0.0,0.05734297537390872,6.969480950403228,false,false,in_progress
121,726,0.531964015173714,1.4734509734373276,3.0958798519820188,0.10199981169267337,-0.13112251654251092,-0.07891268251854103,0.10199981169267337,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10168238926709328,-0.0343862286888821,-0.003113605731136025,-0.01,0.0,0.0,0.0,0.0,0.0,0.05418255484707513,7.023663505250303,false,false,in_progress
122,732,0.5116277958590533,1.471890815697711,3.0277614110674693,0.10199918589761421,-0.132647240850295,-0.06663188938321028,0.10199918589761421,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10177284122453606,-0.03519058101039234,-0.0022199043413881855,-0.01,0.0,0.0,0.0,0.0,0.0,0.05436235587275553,7.078025861123058,false,false,in_progress
123,738,0.49149586393388944,1.468642588437973,2.9327716650624964,0.10199878874863202,-0.1336369055911529,-0.03214623479854262,0.10199878874863202,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10194609151173471,-0.03571764507195743,-0.0005166902058615161,-0.01,0.0,0.0,0.0,0.0,0.0,0.055711756233915756,7.133737617356974,false,false,in_progress
124,744,0.4717816955126136,1.4634271927525258,2.8403804619178965,0.10199943878163929,-0.13378294878066613,-0.023668242958279042,0.10199943878163929,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10197087080052317,-0.03579575476890067,-0.00028009286236606274,-0.01,0.0,0.0,0.0,0.0,0.0,0.05589502316925642,7.189632640526231,false,false,in_progress
125,750,0.4524557561900773,1.4568999976387413,2.797297182618331,0.10199990010412287,-0.13405538224476993,-0.025418270302256636,0.10199990010412287,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10196695139870941,-0.03594169101758275,-0.0003230442325792908,-0.01,0.0,0.0,0.0,0.0,0.0,0.05570221614854736,7.245334856674778,false,false,in_progress
126,756,0.4333257489322745,1.4498154105804753,2.779040523280265,0.1019999829422801,-0.13505560369792005,-0.07438870577980028,0.1019999829422801,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_STRAIGHT,0.17000000178813934,0.17000000178813934,0.10171789545036365,-0.03648003218041927,-0.0027668397737968457,-0.01,0.0,0.0,0.0,0.0,0.0,0.05247102349614753,7.297805880170926,false,false,in_progress
127,762,0.41430484283046976,1.442443141832406,2.757318880075959,0.10199975877601965,-0.13720242121411402,-0.13058052159067715,0.10199975877601965,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10113138089407847,-0.03764900877403033,-0.00852563630944665,-0.01,0.0,0.0,0.0,0.0,0.0,0.04495673581060149,7.342762615981528,false,false,in_progress
128,768,0.39565693275831165,1.4341826525110408,2.6859221562424134,0.10199914165287062,-0.1398765214863682,-0.1330834208597242,0.10199914165287062,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10109721058133188,-0.039130882526252846,-0.008855598453863236,-0.01,0.0,0.0,0.0,0.0,0.0,0.04311072960121579,7.385873345582743,false,false,in_progress
129,774,0.3777866635552157,1.4243597187753485,2.589543228739678,0.10199876608148736,-0.14232432489794034,-0.10514945731603627,0.10199876608148736,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.1014354154157613,-0.04051242691530896,-0.005528204186928467,-0.01,0.0,0.0,0.0,0.0,0.0,0.045394784313523874,7.431268129896267,false,false,in_progress
130,780,0.361015597685155,1.4127625601009621,2.482578023002843,0.10199858645020973,-0.14422252067722885,-0.07564586586503941,0.10199858645020973,2,,false,0,0,1.8477000000000008,0.8775,-0.02,false,1,SLOW_RIGHT,0.24650000035762787,0.09350000321865082,0.10170689248287294,-0.04160027094098741,-0.0028611485112357673,-0.01,0.0,0.0,0.0,0.0,0.0,0.047245473030649764,7.478513602926917,false,false,in_progress
